0.0	-9.84949251974796e-09
2.5e-05	-9.954356215184851e-09
5e-05	-1.0060307081183523e-08
7.500000000000001e-05	-1.0167356068655553e-08
0.0001	-1.0275514235393882e-08
0.000125	-1.0384792747080245e-08
0.00015000000000000001	-1.0495202878302248e-08
0.000175	-1.0606756013578089e-08
0.0002	-1.0719463648392592e-08
0.00022500000000000002	-1.0833337390240837e-08
0.00025	-1.0948388959682615e-08
0.000275	-1.1064630191405512e-08
0.00030000000000000003	-1.1182073035298155e-08
0.00032500000000000004	-1.1300729557532334e-08
0.00035	-1.1420611941656298e-08
0.000375	-1.1541732489696793e-08
0.0004	-1.1664103623270893e-08
0.00042500000000000003	-1.1787737884709213e-08
0.00045000000000000004	-1.1912647938187853e-08
0.000475	-1.2038846570871032e-08
0.0005	-1.2166346694064365e-08
0.0005250000000000001	-1.2295161344378344e-08
0.00055	-1.2425303684901483e-08
0.000575	-1.255678700638579e-08
0.0006000000000000001	-1.2689624728440899e-08
0.000625	-1.2823830400740502e-08
0.0006500000000000001	-1.2959417704238945e-08
0.000675	-1.3096400452398655e-08
0.0007	-1.3234792592429083e-08
0.0007250000000000001	-1.3374608206536106e-08
0.00075	-1.3515861513183053e-08
0.0007750000000000001	-1.3658566868363942e-08
0.0008	-1.380273876688573e-08
0.000825	-1.3948391843664872e-08
0.0008500000000000001	-1.4095540875033166e-08
0.000875	-1.4244200780057232e-08
0.0009000000000000001	-1.4394386621867974e-08
0.000925	-1.4546113609004139e-08
0.00095	-1.4699397096764925e-08
0.0009750000000000001	-1.4854252588578078e-08
0.001	-1.5010695737377236e-08
0.001025	-1.5168742346993825e-08
0.0010500000000000002	-1.5328408373560033e-08
0.001075	-1.548970992692498e-08
0.0011	-1.5652663272082292e-08
0.0011250000000000001	-1.5817284830613528e-08
0.00115	-1.598359118214011e-08
0.001175	-1.6151599065791973e-08
0.0012000000000000001	-1.6321325381687428e-08
0.001225	-1.6492787192425986e-08
0.00125	-1.6666001724595753e-08
0.001275	-1.6840986370293917e-08
0.0013000000000000002	-1.70177586886592e-08
0.001325	-1.719633640742052e-08
0.00135	-1.737673742445689e-08
0.0013750000000000001	-1.7558979809373428e-08
0.0014	-1.774308180508952e-08
0.001425	-1.792906182944265e-08
0.0014500000000000001	-1.8116938476804533e-08
0.001475	-1.83067305197143e-08
0.0015	-1.8498456910523223e-08
0.001525	-1.869213678305631e-08
0.0015500000000000002	-1.8887789454287648e-08
0.001575	-1.9085434426030574e-08
0.0016	-1.9285091386642432e-08
0.0016250000000000001	-1.9486780212746103e-08
0.00165	-1.9690520970964842e-08
0.001675	-1.989633391967287e-08
0.0017000000000000001	-2.010423951076291e-08
0.0017250000000000002	-2.0314258391427125e-08
0.00175	-2.0526411405955614e-08
0.001775	-2.0740719597550096e-08
0.0018000000000000002	-2.0957204210152956e-08
0.001825	-2.1175886690294014e-08
0.00185	-2.13967886889517e-08
